2010-01-18T18:00:00.000000000Z,1.63296,1.63442,1.63160,1.63422,1300
2010-01-18T22:00:00.000000000Z,1.63418,1.64215,1.63337,1.64197,2814
2010-01-19T02:00:00.000000000Z,1.64201,1.64206,1.63982,1.64020,2024
2010-01-19T06:00:00.000000000Z,1.64024,1.64582,1.63790,1.64154,7729
2010-01-19T10:00:00.000000000Z,1.64150,1.64286,1.63124,1.63407,8564
2010-01-19T14:00:00.000000000Z,1.63411,1.63880,1.63244,1.63766,6771
2010-01-19T18:00:00.000000000Z,1.63762,1.63948,1.63526,1.63612,2395
2010-01-19T22:00:00.000000000Z,1.63616,1.63720,1.63150,1.63249,3343
2010-01-20T02:00:00.000000000Z,1.63245,1.63322,1.62816,1.62912,4175
2010-01-20T06:00:00.000000000Z,1.62908,1.63260,1.62528,1.63010,8417
2010-01-20T10:00:00.000000000Z,1.63014,1.63040,1.62444,1.62670,8330
2010-01-20T14:00:00.000000000Z,1.62666,1.63088,1.62626,1.62780,7096
2010-01-20T18:00:00.000000000Z,1.62776,1.62956,1.62662,1.62914,1905
2010-01-20T22:00:00.000000000Z,1.62902,1.63115,1.62702,1.62738,2231
2010-01-21T02:00:00.000000000Z,1.62734,1.62858,1.62478,1.62628,3155
2010-01-21T06:00:00.000000000Z,1.62632,1.62958,1.61452,1.61498,8036
2010-01-21T10:00:00.000000000Z,1.61494,1.61944,1.61262,1.61762,7605
2010-01-21T14:00:00.000000000Z,1.61766,1.62400,1.61360,1.62110,10620
2010-01-21T18:00:00.000000000Z,1.62107,1.62255,1.61920,1.61956,4092
2010-01-21T22:00:00.000000000Z,1.61966,1.62217,1.61681,1.62162,3023
2010-01-22T02:00:00.000000000Z,1.62167,1.62198,1.61953,1.62122,1758
2010-01-22T06:00:00.000000000Z,1.62124,1.62841,1.61856,1.62230,7740
2010-01-22T10:00:00.000000000Z,1.62227,1.62590,1.61018,1.61024,9108
2010-01-22T14:00:00.000000000Z,1.61028,1.61542,1.60780,1.61324,8614
2010-01-22T18:00:00.000000000Z,1.61330,1.61446,1.60944,1.61133,3433
2010-01-24T22:00:00.000000000Z,1.61057,1.61378,1.60903,1.61044,2145
2010-01-25T02:00:00.000000000Z,1.61048,1.61228,1.60960,1.61117,2272
2010-01-25T06:00:00.000000000Z,1.61121,1.61682,1.61121,1.61596,4848
2010-01-25T10:00:00.000000000Z,1.61592,1.61740,1.61252,1.61562,4808
2010-01-25T14:00:00.000000000Z,1.61558,1.62478,1.61546,1.62316,7087
2010-01-25T18:00:00.000000000Z,1.62312,1.62598,1.62268,1.62438,2434
